age,sex,race,marital_status,relationship_label,functional_weight,education,workclass,occupation,capital_gain,capital_loss,hours_per_week,native_country,target
0.5,0.0,0.0,0.0,-0.3333333333333333,2.5467271690263704,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0
-0.65,0.0,0.0,1.0,0.6666666666666666,0.3888478829765819,0.0,0.0,-0.5714285714285714,0.0,0.0,0.0,0.0,0.0
-0.55,0.0,0.0,0.0,-0.3333333333333333,-0.15111051466147757,0.0,1.0,-0.42857142857142855,0.0,0.0,4.0,0.0,0.0
1.9,0.0,0.0,0.0,-0.3333333333333333,1.103796215527075,1.0,2.0,0.42857142857142855,0.0,2174.0,2.0,0.0,1.0
1.2,0.0,0.0,0.0,-0.3333333333333333,-0.42043548278870024,0.0,0.0,0.42857142857142855,0.0,0.0,-2.0,0.0,0.0
0.55,0.0,0.0,0.0,-0.3333333333333333,-0.5781973428168825,-0.6666666666666666,0.0,0.42857142857142855,0.0,0.0,3.0,0.0,0.0
0.1,0.0,0.0,0.0,-0.3333333333333333,0.48677279742333757,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
0.6,-1.0,0.0,0.0,1.3333333333333333,-0.14853552975910891,-0.6666666666666666,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,1.0
-0.1,0.0,0.0,0.0,-0.3333333333333333,0.3542826947594444,0.0,0.0,-0.5714285714285714,0.0,0.0,0.0,0.0,0.0
0.35,-1.0,-2.0,0.5,1.0,0.517404213916661,-3.6666666666666665,0.0,-0.8571428571428571,0.0,0.0,-2.0,0.0,0.0
-0.15,0.0,0.0,1.0,0.6666666666666666,-0.013797557538750588,0.0,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0
0.45,-1.0,0.0,-1.0,1.0,-0.700756559082064,1.3333333333333333,0.0,0.2857142857142857,0.0,0.0,-2.0,0.0,0.0
-0.65,0.0,0.0,1.0,0.6666666666666666,1.1210913909951017,1.3333333333333333,-3.0,-0.42857142857142855,0.0,0.0,0.0,0.0,0.0
-0.55,0.0,0.0,0.0,-0.3333333333333333,-0.06349392739716836,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5,-1.0,0.0,-1.0,1.0,-0.07521975441186338,-3.3333333333333335,0.0,0.14285714285714285,0.0,0.0,-5.0,0.0,0.0
0.25,-1.0,0.0,0.0,1.3333333333333333,-0.020239213581158155,-1.0,0.0,-0.42857142857142855,7298.0,0.0,-1.0,0.0,1.0
0.55,-1.0,0.0,-1.0,0.0,-0.35924813795880023,-1.3333333333333333,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0
-0.3,0.0,0.0,-1.0,0.0,-1.2229584647386433,-3.6666666666666665,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0
-0.25,0.0,0.0,1.0,0.6666666666666666,0.5890424746695296,0.0,0.0,-0.2857142857142857,0.0,0.0,0.0,0.0,0.0
0.95,0.0,0.0,-1.0,0.0,1.1699909414211904,-0.6666666666666666,-3.0,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0
-0.35,0.0,0.0,0.0,-0.3333333333333333,-0.5880443534858754,-0.6666666666666666,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,1.0
0.4,-1.0,0.0,-1.0,0.0,-1.0752281419848353,0.0,0.0,0.14285714285714285,0.0,0.0,-2.0,0.0,0.0
-0.4,0.0,0.0,0.0,-0.3333333333333333,-0.07391129302824935,0.0,2.0,1.0,5178.0,0.0,0.0,0.0,1.0
-0.05,-1.0,0.0,0.0,1.3333333333333333,-0.7323944843320137,0.0,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,1.0
-0.55,0.0,0.0,-1.0,0.0,1.7465359323626115,1.3333333333333333,0.0,0.8571428571428571,0.0,0.0,4.0,0.0,0.0
0.9,0.0,0.0,0.0,-0.3333333333333333,-0.15092598805609608,-0.6666666666666666,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,1.0
0.75,0.0,0.0,0.0,-0.3333333333333333,0.17892370663624774,-3.6666666666666665,0.0,-0.14285714285714285,0.0,0.0,1.0,0.0,0.0
0.55,0.0,0.0,0.0,-0.3333333333333333,0.0931523854257532,1.3333333333333333,0.0,-0.5714285714285714,7688.0,0.0,0.0,0.0,1.0
-0.7,-1.0,0.0,1.0,0.6666666666666666,0.1320203985774676,-0.6666666666666666,0.0,-0.42857142857142855,0.0,0.0,0.0,0.0,0.0
-0.25,0.0,0.0,0.0,-0.3333333333333333,-0.7904197141515131,0.0,-2.0,-0.5714285714285714,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,-1.0,0.0,0.48091827148896193,-3.3333333333333335,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,1.0
0.5,-1.0,0.0,0.0,0.6666666666666666,-0.01708548614372945,0.0,0.0,0.7142857142857143,0.0,0.0,-0.4,0.0,1.0
0.35,0.0,-2.0,0.0,-0.3333333333333333,-0.501744615178152,-1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25,0.0,-2.0,0.0,-0.3333333333333333,-0.9745604911762732,-0.6666666666666666,2.0,-0.42857142857142855,0.0,0.0,0.0,-39.0,0.0
1.85,-1.0,0.0,2.0,0.0,1.799386029658458,0.0,2.0,-0.2857142857142857,0.0,0.0,-5.2,0.0,0.0
-0.3,0.0,0.0,0.0,-0.3333333333333333,0.26154130040931356,-3.6666666666666665,0.0,-0.5714285714285714,0.0,0.0,0.0,0.0,0.0
1.25,0.0,0.0,0.0,-0.3333333333333333,0.6389485338522445,1.3333333333333333,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0
-0.7,0.0,-2.0,1.0,0.6666666666666666,-0.5969100181171576,1.3333333333333333,0.0,-0.8571428571428571,0.0,0.0,-4.0,0.0,0.0
0.1,-1.0,0.0,0.0,1.3333333333333333,-0.7803546265852513,1.0,0.0,0.42857142857142855,7688.0,0.0,4.0,0.0,1.0
1.7,-1.0,0.0,2.0,0.3333333333333333,0.42570287861504397,0.0,-2.0,-0.42857142857142855,0.0,0.0,-1.4,0.0,0.0
1.8,0.0,0.0,0.0,-0.3333333333333333,-0.004889955042608871,0.0,-4.0,-1.0,0.0,0.0,-5.0,0.0,0.0
-0.05,0.0,0.0,0.0,-0.3333333333333333,-0.44905388176877137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2,0.0,0.0,0.0,-0.3333333333333333,-0.027955780715292224,0.0,3.0,0.5714285714285714,0.0,0.0,-0.6,0.0,0.0
0.75,-1.0,0.0,1.0,0.0,-0.19226833523451653,-2.3333333333333335,0.0,0.0,0.0,0.0,0.0,-39.0,0.0
-0.95,-1.0,0.0,1.0,0.6666666666666666,-0.3984684291753338,1.3333333333333333,0.0,0.7142857142857143,0.0,0.0,-5.0,0.0,0.0
-0.05,0.0,0.0,1.0,0.0,0.058452996041065554,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0
0.55,-1.0,0.0,-1.0,0.0,0.3868180903173858,1.3333333333333333,3.0,-0.42857142857142855,0.0,0.0,0.0,0.0,0.0
-0.7,-1.0,0.0,0.0,1.3333333333333333,-0.946747299201503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8,0.0,0.0,1.0,0.6666666666666666,0.4488190297255586,-1.0,0.0,-0.5714285714285714,0.0,0.0,0.0,0.0,0.0
-0.2,0.0,0.0,0.0,-0.3333333333333333,0.35232839025699525,-1.0,0.0,1.0,0.0,0.0,8.8,0.0,1.0
0.85,0.0,0.0,0.0,-0.3333333333333333,-0.6640525397570959,-0.3333333333333333,1.0,0.42857142857142855,0.0,0.0,2.0,-39.0,1.0
0.1,0.0,0.0,0.0,-0.3333333333333333,0.33662685365362677,1.0,2.0,0.42857142857142855,0.0,2415.0,2.0,-39.0,1.0
-0.15,0.0,0.0,0.0,-0.3333333333333333,0.6024458162786016,-3.3333333333333335,2.0,1.0,0.0,0.0,4.0,0.0,0.0
-0.7,0.0,0.0,0.5,1.0,-0.15062403542910824,1.3333333333333333,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0
1.05,0.0,0.0,-1.0,0.6666666666666666,2.005158357377709,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,-0.3333333333333333,0.47250553579816146,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,-0.3333333333333333,2.0504009259880562,1.3333333333333333,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,1.0
0.45,0.0,0.0,0.0,-0.3333333333333333,1.0531604374958061,0.0,-2.0,0.5714285714285714,7688.0,0.0,11.2,0.0,1.0
1.55,0.0,0.0,0.0,-0.3333333333333333,0.7715141246728846,-3.6666666666666665,-4.0,-1.0,0.0,0.0,-1.0,0.0,0.0
-0.95,0.0,0.0,1.0,0.6666666666666666,0.12526001476212842,1.3333333333333333,0.0,0.14285714285714285,0.0,1721.0,-4.0,0.0,0.0
0.4,0.0,0.0,0.0,-0.3333333333333333,0.12144366905992082,1.3333333333333333,0.0,-0.42857142857142855,0.0,0.0,0.0,0.0,0.0
0.3,0.0,0.0,0.0,-0.3333333333333333,-0.15858384217942695,1.3333333333333333,-2.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,-0.3333333333333333,0.2923320807891029,1.3333333333333333,0.0,-0.5714285714285714,0.0,0.0,0.0,0.0,1.0
0.4,0.0,0.0,-1.0,0.0,-0.2500083875729719,1.3333333333333333,0.0,-0.5714285714285714,27828.0,0.0,3.2,0.0,1.0
-0.1,-1.0,-2.0,-1.0,1.0,0.35720157015366033,0.0,0.0,0.14285714285714285,0.0,1594.0,0.0,0.0,0.0
-0.95,0.0,0.0,1.0,0.6666666666666666,1.5428604978863316,-3.0,0.0,0.14285714285714285,0.0,0.0,-5.0,0.0,0.0
-0.6,0.0,-2.0,1.0,0.0,1.1114205193585185,-0.6666666666666666,0.0,0.8571428571428571,0.0,0.0,0.0,-39.0,0.0
-0.7,-1.0,-3.0,1.0,0.3333333333333333,0.40709085419043145,0.0,-4.0,-1.0,0.0,0.0,-4.0,-4.0,0.0
1.35,0.0,0.0,0.0,-0.3333333333333333,-0.34515701536603366,-1.0,0.0,-0.5714285714285714,0.0,0.0,1.6,0.0,0.0
1.25,-1.0,-2.0,1.0,0.3333333333333333,0.26930819298127895,0.0,0.0,0.14285714285714285,0.0,0.0,-0.4,0.0,0.0
-0.95,-1.0,0.0,1.0,0.6666666666666666,2.445522713547608,1.3333333333333333,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
-0.15,-1.0,-2.0,-1.0,1.0,-0.7145121787559552,1.3333333333333333,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
0.3,0.0,0.0,0.0,-0.3333333333333333,0.16557069046500705,0.0,-2.0,-0.5714285714285714,7688.0,0.0,0.0,0.0,1.0
-0.9,0.0,0.0,1.0,0.6666666666666666,-0.64422431725156,1.3333333333333333,0.0,0.14285714285714285,0.0,0.0,-5.0,0.0,0.0
0.1,0.0,0.0,0.0,-0.3333333333333333,-0.09120646849627592,-1.3333333333333333,1.0,-0.42857142857142855,0.0,0.0,2.0,0.0,1.0
-0.1,0.0,0.0,0.0,-0.3333333333333333,-1.1433268469435685,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
-0.05,0.0,0.0,0.0,-0.3333333333333333,-0.5448483526806683,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0
0.6,-1.0,0.0,-1.0,1.0,1.26165872643092,0.0,0.0,-0.42857142857142855,0.0,0.0,0.0,0.0,0.0
0.65,-1.0,0.0,1.0,0.6666666666666666,0.01888042675971281,0.0,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,-0.3333333333333333,-0.19108568744548077,0.3333333333333333,1.0,0.42857142857142855,7298.0,0.0,2.0,0.0,1.0
0.05,0.0,0.0,0.0,-0.3333333333333333,-0.03450647520633429,1.3333333333333333,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,1.0
-0.55,0.0,0.0,0.0,-0.3333333333333333,-0.17394987586392002,0.0,0.0,-0.5714285714285714,0.0,0.0,0.0,-8.0,0.0
-0.05,-1.0,0.0,1.5,1.0,-0.42499832248540564,0.0,0.0,-0.8571428571428571,0.0,0.0,-0.6,0.0,0.0
0.05,0.0,0.0,-1.0,0.0,0.6232469972488761,-0.6666666666666666,0.0,-0.42857142857142855,0.0,0.0,0.0,0.0,0.0
0.5,0.0,-2.0,1.0,0.0,-0.1399047171710394,-3.3333333333333335,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.65,0.0,0.0,1.0,0.0,1.4649231698315774,-0.6666666666666666,0.0,-0.8571428571428571,0.0,0.0,-6.0,0.0,0.0
1.1,0.0,0.0,0.0,-0.3333333333333333,-1.1724401127289807,1.3333333333333333,0.0,-0.42857142857142855,0.0,0.0,0.0,0.0,1.0
-0.4,-1.0,0.0,1.0,0.0,0.11452392135811582,-0.6666666666666666,0.0,0.42857142857142855,0.0,0.0,4.0,-8.0,0.0
-1.0,0.0,0.0,1.0,0.6666666666666666,-0.21559417566932831,-3.3333333333333335,0.0,-0.14285714285714285,0.0,0.0,-3.0,0.0,0.0
-0.55,0.0,0.0,0.0,-0.3333333333333333,0.2927430718647252,0.0,0.0,-0.5714285714285714,0.0,0.0,0.0,0.0,0.0
-1.0,-1.0,-2.0,1.0,0.0,-0.6581141380930015,-3.3333333333333335,-3.0,-0.8571428571428571,0.0,1602.0,0.0,0.0,0.0
0.45,-1.0,0.0,1.0,0.0,0.24277829967120715,0.0,0.0,-0.8571428571428571,0.0,0.0,-0.6,0.0,0.0
-0.4,0.0,0.0,0.0,-0.3333333333333333,0.6090300610615312,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.15,0.0,-2.0,0.0,-0.3333333333333333,-0.265735086895256,-3.6666666666666665,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0
1.05,0.0,0.0,0.0,-0.3333333333333333,-0.667910823324163,-0.3333333333333333,0.0,0.42857142857142855,0.0,0.0,2.0,0.0,1.0
0.5,0.0,0.0,-1.0,0.6666666666666666,0.6003740857545461,-3.3333333333333335,0.0,-0.5714285714285714,0.0,0.0,-6.4,0.0,0.0
-0.45,0.0,0.0,0.0,-0.3333333333333333,-0.01160840099308864,-0.6666666666666666,0.0,-0.5714285714285714,0.0,0.0,1.0,0.0,1.0
-0.6,0.0,0.0,0.0,-0.3333333333333333,-0.5592917533382541,1.3333333333333333,0.0,0.7142857142857143,0.0,0.0,0.6,0.0,0.0
0.05,0.0,0.0,-1.0,0.3333333333333333,-0.5889418237938671,-0.6666666666666666,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
0.1,-1.0,0.0,1.0,0.6666666666666666,-0.3689609474602429,0.0,-2.0,-0.8571428571428571,0.0,0.0,-1.0,0.0,0.0
0.1,0.0,0.0,0.0,-0.3333333333333333,-1.1949439710125478,-1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5,-1.0,0.0,1.0,0.0,-0.40502751123934777,1.3333333333333333,0.0,-0.42857142857142855,0.0,0.0,5.0,0.0,0.0
0.05,-1.0,0.0,1.0,0.0,-0.5607679661813058,1.0,0.0,0.42857142857142855,0.0,0.0,2.0,0.0,1.0
0.5,-1.0,-2.0,-1.0,1.0,0.41060524726565123,1.3333333333333333,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0
-0.25,-1.0,0.0,-1.0,1.0,0.01627189156545662,1.3333333333333333,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0
0.25,-1.0,0.0,1.5,1.0,0.28147856136348387,1.3333333333333333,3.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
0.2,-1.0,0.0,1.0,0.0,-0.47998725088908273,0.0,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,-0.3333333333333333,0.913826075286855,0.0,0.0,0.42857142857142855,0.0,1902.0,0.0,0.0,1.0
-0.85,0.0,0.0,1.0,0.3333333333333333,0.8743877071730524,1.3333333333333333,0.0,-0.14285714285714285,0.0,0.0,-4.0,0.0,0.0
-0.6,0.0,0.0,1.0,0.0,0.5924478292961148,-2.3333333333333335,0.0,0.0,0.0,0.0,0.0,-13.0,0.0
-0.9,-1.0,0.0,1.0,0.6666666666666666,0.2679997315976649,1.3333333333333333,0.0,-0.8571428571428571,0.0,0.0,-5.0,0.0,0.0
0.25,0.0,0.0,0.0,-0.3333333333333333,-0.4750553579816144,0.3333333333333333,-2.0,-0.42857142857142855,0.0,1902.0,4.0,0.0,1.0
-0.55,-1.0,-2.0,1.0,0.6666666666666666,0.8215879353150373,1.3333333333333333,0.0,-0.14285714285714285,0.0,0.0,-4.0,0.0,0.0
0.25,0.0,0.0,0.0,-0.3333333333333333,0.3009964436690599,1.0,2.0,0.42857142857142855,0.0,1902.0,2.0,0.0,1.0
1.45,-1.0,0.0,0.5,1.0,-0.29887438770717306,-2.3333333333333335,0.0,-0.14285714285714285,0.0,0.0,0.0,-6.0,0.0
-0.6,0.0,0.0,1.0,0.6666666666666666,0.6396111521170235,0.0,0.0,-0.5714285714285714,0.0,0.0,0.0,-34.0,0.0
1.15,-1.0,0.0,2.0,1.0,-0.02585888747232101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.75,0.0,0.0,0.0,-0.3333333333333333,1.8885710930685098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8,0.0,0.0,1.0,0.6666666666666666,-0.961979131718446,1.3333333333333333,0.0,0.14285714285714285,0.0,0.0,-5.0,0.0,0.0
-0.3,0.0,0.0,0.0,-0.3333333333333333,0.4054552774609139,-1.0,2.0,-0.2857142857142857,0.0,0.0,4.0,0.0,1.0
-0.45,0.0,0.0,1.0,0.0,0.5794890290545528,0.0,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0
-0.9,-1.0,0.0,1.0,0.6666666666666666,-0.12867375696168556,1.3333333333333333,0.0,0.7142857142857143,0.0,0.0,-4.0,0.0,0.0
0.0,-1.0,0.0,1.0,0.3333333333333333,0.07540428101724485,-2.3333333333333335,0.0,-0.8571428571428571,0.0,0.0,0.0,-13.0,0.0
-0.25,-1.0,0.0,0.0,1.3333333333333333,0.27966684560155675,-1.3333333333333333,0.0,-0.42857142857142855,0.0,1485.0,0.0,0.0,1.0
-0.05,0.0,0.0,-1.0,1.0,-0.02178252700798497,0.0,0.0,-0.42857142857142855,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.0,-0.3333333333333333,0.7846155136549688,0.0,1.0,0.7142857142857143,0.0,0.0,-1.6,0.0,1.0
1.4,-1.0,0.0,2.0,0.0,-0.6143058444608468,1.3333333333333333,0.0,-0.8571428571428571,2346.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.0,0.0,2.3196587935315036,-3.6666666666666665,0.0,-0.5714285714285714,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,-0.3333333333333333,1.2916778500972959,0.3333333333333333,1.0,-0.42857142857142855,15024.0,0.0,2.0,0.0,1.0
-1.0,0.0,0.0,1.0,0.6666666666666666,0.2012011004495739,-3.6666666666666665,0.0,0.14285714285714285,0.0,0.0,-3.0,0.0,0.0
-0.35,0.0,0.0,1.0,0.0,-0.557547138160102,1.3333333333333333,3.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
-0.9,0.0,0.0,1.0,0.6666666666666666,0.7685952492786687,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,-6.0,0.0
1.3,0.0,0.0,0.0,-0.3333333333333333,-1.035907199892639,0.0,-4.0,-1.0,0.0,0.0,0.0,0.0,0.0
-0.9,0.0,0.0,1.0,0.6666666666666666,-0.07211635241226598,1.3333333333333333,0.0,0.7142857142857143,0.0,0.0,-1.0,0.0,0.0
-1.0,0.0,0.0,1.0,0.6666666666666666,-0.9917466281956653,-3.6666666666666665,2.0,-0.8571428571428571,0.0,0.0,-6.0,0.0,0.0
-0.4,0.0,0.0,0.0,-0.3333333333333333,0.3846457089176676,1.3333333333333333,0.0,-0.5714285714285714,0.0,0.0,0.0,0.0,1.0
0.7,-1.0,0.0,-1.0,0.0,-0.6517395826343689,0.0,-3.0,-0.8571428571428571,0.0,0.0,-6.4,0.0,0.0
1.35,0.0,0.0,0.0,-0.3333333333333333,-1.0833557001945917,-3.3333333333333335,-4.0,-1.0,0.0,0.0,-2.0,0.0,0.0
1.2,0.0,0.0,0.0,-0.3333333333333333,0.15877675635778032,-1.6666666666666667,0.0,-0.5714285714285714,0.0,0.0,0.0,0.0,0.0
-0.75,0.0,0.0,0.0,-0.3333333333333333,1.6436036368516407,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
0.3,-1.0,0.0,-1.0,0.0,1.334571898275515,1.3333333333333333,-2.0,-0.8571428571428571,594.0,0.0,-4.0,-13.0,0.0
0.25,0.0,-3.0,0.0,-0.3333333333333333,1.0788599610816614,-0.6666666666666666,0.0,-0.8571428571428571,0.0,0.0,0.0,-9.0,1.0
0.65,0.0,0.0,0.0,-0.3333333333333333,-0.0947040864255519,-0.6666666666666666,0.0,-0.42857142857142855,0.0,0.0,0.0,0.0,1.0
-0.25,-1.0,-2.0,0.5,0.0,-0.2914849359189425,-3.6666666666666665,0.0,0.14285714285714285,0.0,0.0,-0.6,0.0,0.0
0.65,0.0,0.0,1.0,0.0,-0.5670670334831913,1.3333333333333333,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
1.6,-1.0,0.0,1.5,0.0,-0.032560558276857006,-3.6666666666666665,0.0,0.0,0.0,0.0,-2.4,-10.0,0.0
-0.7,0.0,0.0,1.0,0.0,0.10361168892169362,-1.3333333333333333,-2.0,0.5714285714285714,0.0,0.0,2.4,0.0,0.0
-0.05,0.0,0.0,0.0,-0.3333333333333333,0.317889015634436,0.0,-4.0,-1.0,3464.0,0.0,-2.0,0.0,0.0
0.85,0.0,-2.0,0.0,-0.3333333333333333,0.15074146145071463,-0.6666666666666666,1.0,0.7142857142857143,0.0,0.0,0.0,-16.0,0.0
0.75,0.0,0.0,0.0,-0.3333333333333333,0.5690213379856405,0.0,-2.0,-0.5714285714285714,0.0,0.0,0.0,0.0,0.0
-0.25,0.0,0.0,1.0,0.0,-1.0503002751123935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1,0.0,0.0,0.0,-0.3333333333333333,-0.014334362208951217,0.0,0.0,-0.5714285714285714,0.0,0.0,0.0,0.0,1.0
0.8,-1.0,0.0,1.5,1.0,-0.47177581694960746,0.0,0.0,-0.8571428571428571,0.0,1876.0,-0.4,0.0,0.0
0.35,0.0,0.0,1.5,0.0,-0.23336744279675234,1.3333333333333333,0.0,-0.5714285714285714,0.0,1876.0,3.0,0.0,0.0
0.5,0.0,0.0,1.0,0.0,1.3705797490438167,0.0,0.0,-0.8571428571428571,0.0,0.0,-1.4,0.0,0.0
-0.85,-1.0,0.0,1.0,0.6666666666666666,0.18282392806817419,0.0,0.0,0.14285714285714285,0.0,0.0,-0.4,0.0,0.0
0.75,0.0,-2.0,1.0,0.3333333333333333,0.7833406025632423,-3.0,-4.0,-1.0,594.0,0.0,0.0,0.0,0.0
-0.25,0.0,0.0,0.0,-0.3333333333333333,-1.1657636046433604,-0.6666666666666666,2.0,-0.5714285714285714,0.0,0.0,0.0,0.0,0.0
0.6,0.0,0.0,1.0,0.0,0.7292072066026974,0.0,0.0,-0.5714285714285714,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,-0.3333333333333333,1.726833523451654,0.3333333333333333,0.0,0.42857142857142855,7688.0,0.0,0.0,0.0,1.0
-0.55,-1.0,0.0,1.0,0.3333333333333333,0.11462457223377844,-0.6666666666666666,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,-0.3333333333333333,-0.003078239280681742,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.7,-1.0,0.0,1.0,0.0,3.3708984768167483,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
0.15,0.0,-3.0,0.0,-0.3333333333333333,0.10892102261289673,-0.6666666666666666,0.0,-0.42857142857142855,0.0,0.0,0.0,-36.0,1.0
0.05,-1.0,0.0,0.0,1.3333333333333333,2.0571361470844796,-1.0,0.0,0.8571428571428571,0.0,0.0,-0.8,0.0,1.0
0.4,0.0,-2.0,0.0,-0.3333333333333333,-0.6626266523518755,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,1.0
0.9,0.0,0.0,0.0,-0.3333333333333333,0.18570925317050258,0.3333333333333333,3.0,-0.42857142857142855,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,-0.3333333333333333,-0.23735992753136953,0.0,0.0,-0.5714285714285714,0.0,0.0,2.4,0.0,1.0
0.0,-1.0,0.0,-1.0,1.0,1.437068039991948,0.0,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0
0.15,0.0,0.0,1.0,0.0,0.472027444138764,1.3333333333333333,0.0,-0.5714285714285714,0.0,0.0,0.0,0.0,0.0
-0.7,0.0,0.0,1.0,0.0,1.4264242098906261,-0.6666666666666666,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
-0.55,0.0,0.0,1.0,0.6666666666666666,-0.608677782996712,0.0,0.0,-0.5714285714285714,0.0,0.0,-0.8,0.0,0.0
-0.3,0.0,0.0,1.5,0.0,0.5420720660269744,1.3333333333333333,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0
0.3,-1.0,0.0,-1.0,1.0,-0.148309065288868,0.0,0.0,-0.42857142857142855,0.0,0.0,0.0,0.0,0.0
-0.2,0.0,0.0,0.0,-0.3333333333333333,-0.5065506944910421,-0.6666666666666666,0.0,-0.42857142857142855,0.0,0.0,0.0,0.0,1.0
-0.75,0.0,0.0,0.0,-0.3333333333333333,0.09672549151177615,0.0,0.0,0.7142857142857143,0.0,0.0,1.0,0.0,0.0
0.95,0.0,0.0,0.0,-0.3333333333333333,4.006575857209958,0.0,-4.0,-1.0,0.0,0.0,-3.0,0.0,0.0
1.2,0.0,-3.0,0.5,0.0,-0.6710561631886197,0.6666666666666666,0.0,0.14285714285714285,0.0,0.0,0.0,-36.0,0.0
1.15,0.0,-3.0,0.0,-0.3333333333333333,-0.3114725223109441,-0.6666666666666666,-4.0,-1.0,0.0,2163.0,-3.0,-4.0,0.0
0.45,0.0,0.0,0.0,-0.3333333333333333,-0.1268788163457022,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.0,-1.0,0.0,1.0,0.6666666666666666,-1.1620227470978997,-3.6666666666666665,-2.0,0.14285714285714285,0.0,0.0,-3.0,0.0,0.0
-0.2,0.0,0.0,1.0,0.6666666666666666,-0.5065506944910421,-0.6666666666666666,-3.0,-0.8571428571428571,0.0,0.0,-0.4,0.0,0.0
-0.2,0.0,0.0,0.0,-0.3333333333333333,-0.4670536133664363,0.0,0.0,-0.2857142857142857,0.0,0.0,2.0,0.0,0.0
-0.65,-1.0,-2.0,-1.0,1.0,0.5933788498959941,0.0,-2.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
-0.35,-1.0,0.0,1.5,1.0,-0.40249446420183854,-1.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
-0.15,0.0,0.0,0.0,-0.3333333333333333,-0.5830956854324633,1.3333333333333333,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,1.0
